Open_Date,Open_Time,Close_Date,Close_Time,Day,Hour,Type,Entry,SL,TP,Result,RR,PnL_pts
2025-09-24,21:30:00,2025-09-25,00:30:00,Thursday,00:30:00,SHORT,3772.6,3790.0,3755.2,TP,1,17.4
2025-09-25,07:30:00,2025-09-25,12:30:00,Thursday,12:30:00,SHORT,3763.9,3781.4,3746.4,SL,-1,-17.5
2025-09-26,19:30:00,2025-09-26,19:30:00,Friday,19:30:00,LONG,3797.2,3781.2,3813.2,TP,1,16.0
2025-09-29,06:30:00,2025-09-29,10:30:00,Monday,10:30:00,LONG,3816.4,3792.9,3839.9,TP,1,23.5
2025-09-29,08:30:00,2025-09-29,13:30:00,Monday,13:30:00,LONG,3827.8,3806.3,3849.3,TP,1,21.5
2025-10-01,01:30:00,2025-10-01,07:30:00,Wednesday,07:30:00,LONG,3888.7,3875.2,3902.2,TP,1,13.5
2025-10-01,10:30:00,2025-10-01,11:30:00,Wednesday,11:30:00,LONG,3892.8,3885.3,3900.3,SL,-1,-7.5
2025-10-01,13:30:00,2025-10-01,19:30:00,Wednesday,19:30:00,LONG,3908.3,3886.6,3930.0,SL,-1,-21.7
2025-10-02,15:30:00,2025-10-02,17:30:00,Thursday,17:30:00,LONG,3905.1,3898.1,3912.1,TP,1,7.0
2025-10-02,20:30:00,2025-10-03,18:30:00,Friday,18:30:00,SHORT,3849.1,3901.5,3796.7,SL,-1,-52.4
2025-10-03,20:30:00,2025-10-06,09:30:00,Monday,09:30:00,LONG,3912.5,3890.7,3934.3,TP,1,21.8
2025-10-07,17:30:00,2025-10-07,18:30:00,Tuesday,18:30:00,LONG,3992.1,3979.2,4005.0,TP,1,12.9
2025-10-08,01:30:00,2025-10-08,03:30:00,Wednesday,03:30:00,LONG,4006.1,4001.2,4011.0,TP,1,4.9
2025-10-09,18:30:00,2025-10-09,18:30:00,Thursday,18:30:00,LONG,4073.5,4056.3,4090.7,SL,-1,-17.2
2025-10-10,09:30:00,2025-10-10,13:30:00,Friday,13:30:00,SHORT,3975.0,3993.1,3956.9,SL,-1,-18.1
2025-10-10,12:30:00,2025-10-10,13:30:00,Friday,13:30:00,SHORT,3977.7,3991.7,3963.7,SL,-1,-14.0
2025-10-09,22:30:00,2025-10-10,20:30:00,Friday,20:30:00,SHORT,3976.9,4037.9,3915.9,SL,-1,-61.0
2025-10-13,04:30:00,2025-10-13,19:30:00,Monday,19:30:00,LONG,4059.7,4000.4,4119.0,TP,1,59.3
2025-10-15,04:30:00,2025-10-15,06:30:00,Wednesday,06:30:00,LONG,4180.5,4157.3,4203.7,TP,1,23.2
2025-10-15,23:30:00,2025-10-16,05:30:00,Thursday,05:30:00,LONG,4216.2,4198.2,4234.2,TP,1,18.0
2025-10-16,13:30:00,2025-10-16,15:30:00,Thursday,15:30:00,LONG,4248.0,4236.2,4259.8,TP,1,11.8
2025-10-17,21:30:00,2025-10-17,21:30:00,Friday,21:30:00,SHORT,4244.2,4273.7,4214.7,TP,1,29.5
2025-10-18,01:30:00,2025-10-18,01:30:00,Saturday,01:30:00,SHORT,4225.0,4252.0,4198.0,SL,-1,-27.0
2025-10-20,20:30:00,2025-10-21,00:30:00,Tuesday,00:30:00,LONG,4351.2,4308.3,4394.1,TP,1,42.9
2025-10-21,15:30:00,2025-10-21,17:30:00,Tuesday,17:30:00,SHORT,4267.9,4291.4,4244.4,TP,1,23.5
2025-10-22,15:30:00,2025-10-22,15:30:00,Wednesday,15:30:00,SHORT,4076.3,4116.5,4036.1,TP,1,40.2
2025-10-23,19:30:00,2025-10-23,22:30:00,Thursday,22:30:00,LONG,4167.5,4141.1,4193.9,SL,-1,-26.4
2025-10-24,13:30:00,2025-10-24,18:30:00,Friday,18:30:00,SHORT,4083.1,4111.7,4054.5,SL,-1,-28.6
2025-10-27,05:30:00,2025-10-27,06:30:00,Monday,06:30:00,SHORT,4075.4,4102.9,4047.9,SL,-1,-27.5
2025-10-27,15:30:00,2025-10-27,18:30:00,Monday,18:30:00,SHORT,4042.7,4063.2,4022.2,SL,-1,-20.5
2025-10-27,19:30:00,2025-10-27,20:30:00,Monday,20:30:00,SHORT,4026.9,4064.8,3989.0,TP,1,37.9
2025-10-28,09:30:00,2025-10-28,09:30:00,Tuesday,09:30:00,SHORT,3997.3,4008.9,3985.7,TP,1,11.6
2025-10-29,13:30:00,2025-10-29,14:30:00,Wednesday,14:30:00,LONG,4014.8,3988.7,4040.9,TP,1,26.1
2025-10-30,03:30:00,2025-10-30,05:30:00,Thursday,05:30:00,SHORT,3940.5,3967.8,3913.2,SL,-1,-27.3
2025-10-30,08:30:00,2025-10-30,09:30:00,Thursday,09:30:00,SHORT,3934.2,3960.8,3907.6,SL,-1,-26.6
2025-10-31,00:30:00,2025-10-31,03:30:00,Friday,03:30:00,LONG,4030.5,4013.3,4047.7,TP,1,17.2
2025-11-04,07:30:00,2025-11-04,08:30:00,Tuesday,08:30:00,SHORT,3988.7,4004.3,3973.1,SL,-1,-15.6
2025-11-04,11:30:00,2025-11-04,11:30:00,Tuesday,11:30:00,SHORT,3980.9,3996.3,3965.5,SL,-1,-15.4
2025-11-04,19:30:00,2025-11-04,19:30:00,Tuesday,19:30:00,SHORT,3981.9,4006.8,3957.0,TP,1,24.9
2025-11-04,23:30:00,2025-11-04,23:30:00,Tuesday,23:30:00,SHORT,3962.1,3981.2,3943.0,TP,1,19.1
2025-11-06,01:30:00,2025-11-06,02:30:00,Thursday,02:30:00,LONG,3998.9,3988.7,4009.1,SL,-1,-10.2
2025-11-06,12:30:00,2025-11-06,12:30:00,Thursday,12:30:00,LONG,4002.3,3990.7,4013.9,TP,1,11.6
2025-11-07,14:30:00,2025-11-07,15:30:00,Friday,15:30:00,LONG,4018.7,4011.2,4026.2,SL,-1,-7.5
2025-11-10,06:30:00,2025-11-10,06:30:00,Monday,06:30:00,LONG,4032.1,4019.2,4045.0,TP,1,12.9
2025-11-12,05:30:00,2025-11-12,06:30:00,Wednesday,06:30:00,LONG,4151.0,4132.2,4169.8,SL,-1,-18.8
2025-11-12,21:30:00,2025-11-13,13:30:00,Thursday,13:30:00,LONG,4192.3,4140.7,4243.9,TP,1,51.6
2025-11-14,17:30:00,2025-11-14,18:30:00,Friday,18:30:00,SHORT,4133.3,4172.8,4093.8,TP,1,39.5
2025-11-17,16:30:00,2025-11-17,18:30:00,Monday,18:30:00,SHORT,4069.8,4091.0,4048.6,SL,-1,-21.2
2025-11-17,21:30:00,2025-11-17,22:30:00,Monday,22:30:00,SHORT,4061.7,4078.9,4044.5,SL,-1,-17.2
2025-11-18,00:30:00,2025-11-18,00:30:00,Tuesday,00:30:00,SHORT,4063.6,4077.1,4050.1,TP,1,13.5
2025-11-18,05:30:00,2025-11-18,12:30:00,Tuesday,12:30:00,SHORT,4027.6,4055.4,3999.8,TP,1,27.8
2025-11-19,01:30:00,2025-11-19,01:30:00,Wednesday,01:30:00,LONG,4083.3,4073.2,4093.4,SL,-1,-10.1
2025-11-19,11:30:00,2025-11-19,19:30:00,Wednesday,19:30:00,LONG,4098.4,4073.9,4122.9,TP,1,24.5
2025-11-19,15:30:00,2025-11-19,21:30:00,Wednesday,21:30:00,LONG,4117.7,4081.1,4154.3,SL,-1,-36.6
2025-11-21,12:30:00,2025-11-21,17:30:00,Friday,17:30:00,SHORT,4026.0,4063.4,3988.6,SL,-1,-37.4
2025-11-21,22:30:00,2025-11-22,01:30:00,Saturday,01:30:00,LONG,4100.6,4061.8,4139.4,SL,-1,-38.8
2025-11-24,21:30:00,2025-11-24,23:30:00,Monday,23:30:00,LONG,4092.6,4078.9,4106.3,TP,1,13.7
2025-11-25,15:30:00,2025-11-25,19:30:00,Tuesday,19:30:00,LONG,4164.9,4111.0,4218.8,SL,-1,-53.9
2025-11-26,08:30:00,2025-11-26,11:30:00,Wednesday,11:30:00,LONG,4201.8,4144.9,4258.7,SL,-1,-56.9
2025-11-26,17:30:00,2025-11-26,17:30:00,Wednesday,17:30:00,LONG,4208.6,4154.8,4262.4,SL,-1,-53.8
2025-11-28,22:00:00,2025-12-01,15:30:00,Monday,15:30:00,LONG,4239.5,4185.1,4293.9,TP,1,54.4
2025-12-02,15:30:00,2025-12-02,18:30:00,Tuesday,18:30:00,SHORT,4188.7,4244.4,4133.0,SL,-1,-55.7
2025-12-02,21:30:00,2025-12-03,06:30:00,Wednesday,06:30:00,SHORT,4181.5,4252.0,4111.0,SL,-1,-70.5
2025-12-03,19:30:00,2025-12-03,19:30:00,Wednesday,19:30:00,LONG,4270.1,4233.1,4307.1,SL,-1,-37.0
2025-12-05,11:30:00,2025-12-05,12:30:00,Friday,12:30:00,LONG,4252.0,4243.6,4260.4,TP,1,8.4
2025-12-05,15:30:00,2025-12-05,18:30:00,Friday,18:30:00,LONG,4255.2,4245.8,4264.6,TP,1,9.4
2025-12-09,00:30:00,2025-12-09,00:30:00,Tuesday,00:30:00,SHORT,4213.3,4225.0,4201.6,TP,1,11.7
2025-12-09,12:30:00,2025-12-09,12:30:00,Tuesday,12:30:00,SHORT,4197.8,4212.0,4183.6,SL,-1,-14.2
2025-12-09,21:30:00,2025-12-10,18:30:00,Wednesday,18:30:00,LONG,4246.0,4198.7,4293.3,SL,-1,-47.3
2025-12-11,04:30:00,2025-12-11,05:30:00,Thursday,05:30:00,LONG,4262.4,4251.0,4273.8,TP,1,11.4
2025-12-11,20:30:00,2025-12-12,13:30:00,Friday,13:30:00,LONG,4273.4,4225.0,4321.8,TP,1,48.4
2025-12-15,07:30:00,2025-12-15,10:30:00,Monday,10:30:00,LONG,4357.8,4337.7,4377.9,TP,1,20.1
2025-12-16,08:30:00,2025-12-16,10:30:00,Tuesday,10:30:00,SHORT,4312.6,4340.0,4285.2,TP,1,27.4
2025-12-16,20:30:00,2025-12-16,21:30:00,Tuesday,21:30:00,LONG,4363.8,4341.0,4386.6,SL,-1,-22.8
2025-12-17,07:30:00,2025-12-17,08:30:00,Wednesday,08:30:00,LONG,4355.3,4339.9,4370.7,SL,-1,-15.4
2025-12-17,19:30:00,2025-12-17,21:30:00,Wednesday,21:30:00,LONG,4375.9,4345.3,4406.5,SL,-1,-30.6
2025-12-18,02:30:00,2025-12-18,04:30:00,Thursday,04:30:00,LONG,4379.0,4367.3,4390.7,SL,-1,-11.7
2025-12-17,23:30:00,2025-12-18,19:30:00,Thursday,19:30:00,LONG,4373.6,4338.0,4409.2,SL,-1,-35.6
2025-12-17,10:30:00,2025-12-18,21:30:00,Thursday,21:30:00,LONG,4361.6,4324.2,4399.0,TP,1,37.4
2025-12-19,21:30:00,2025-12-22,06:30:00,Monday,06:30:00,LONG,4382.5,4363.4,4401.6,TP,1,19.1
2025-12-22,05:30:00,2025-12-22,06:30:00,Monday,06:30:00,LONG,4386.2,4372.8,4399.6,TP,1,13.4
2025-12-24,01:30:00,2025-12-24,04:30:00,Wednesday,04:30:00,LONG,4524.6,4511.7,4537.5,TP,1,12.9
2025-12-24,05:30:00,2025-12-24,07:30:00,Wednesday,07:30:00,LONG,4540.6,4512.2,4569.0,SL,-1,-28.4
2025-12-26,14:30:00,2025-12-26,16:30:00,Friday,16:30:00,LONG,4550.7,4539.0,4562.4,SL,-1,-11.7
2025-12-26,19:30:00,2025-12-29,05:30:00,Monday,05:30:00,LONG,4560.9,4533.1,4588.7,SL,-1,-27.8
2025-12-29,12:30:00,2025-12-29,18:30:00,Monday,18:30:00,SHORT,4492.1,4530.8,4453.4,TP,1,38.7
2025-12-30,12:30:00,2025-12-30,12:30:00,Tuesday,12:30:00,SHORT,4374.8,4392.7,4356.9,SL,-1,-17.9
2025-12-31,02:30:00,2025-12-31,06:30:00,Wednesday,06:30:00,SHORT,4353.0,4370.6,4335.4,SL,-1,-17.6
2025-12-31,10:30:00,2025-12-31,10:30:00,Wednesday,10:30:00,SHORT,4342.9,4363.5,4322.3,TP,1,20.6
2026-01-02,13:30:00,2026-01-02,13:30:00,Friday,13:30:00,LONG,4395.5,4384.2,4406.8,TP,1,11.3
2026-01-02,23:30:00,2026-01-02,23:30:00,Friday,23:30:00,SHORT,4332.9,4344.5,4321.3,TP,1,11.6
2026-01-05,06:30:00,2026-01-05,11:30:00,Monday,11:30:00,LONG,4406.4,4379.3,4433.5,TP,1,27.1
2026-01-05,20:30:00,2026-01-06,10:30:00,Tuesday,10:30:00,LONG,4454.3,4428.3,4480.3,TP,1,26.0
2026-01-06,12:30:00,2026-01-06,14:30:00,Tuesday,14:30:00,LONG,4476.9,4462.4,4491.4,SL,-1,-14.5
2026-01-06,07:30:00,2026-01-06,19:30:00,Tuesday,19:30:00,LONG,4462.2,4437.9,4486.5,TP,1,24.3
2026-01-06,19:30:00,2026-01-06,19:30:00,Tuesday,19:30:00,LONG,4481.0,4464.1,4497.9,TP,1,16.9
2026-01-08,10:30:00,2026-01-08,10:30:00,Thursday,10:30:00,SHORT,4438.4,4448.7,4428.1,TP,1,10.3
2026-01-08,13:30:00,2026-01-08,17:30:00,Thursday,17:30:00,SHORT,4436.1,4448.4,4423.8,TP,1,12.3
2026-01-08,17:30:00,2026-01-08,17:30:00,Thursday,17:30:00,SHORT,4429.6,4441.6,4417.6,TP,1,12.0
2026-01-08,22:30:00,2026-01-09,00:30:00,Friday,00:30:00,LONG,4474.5,4456.2,4492.8,SL,-1,-18.3
2026-01-09,02:30:00,2026-01-09,20:30:00,Friday,20:30:00,LONG,4487.7,4460.3,4515.1,TP,1,27.4
2026-01-10,01:30:00,2026-01-10,02:30:00,Saturday,02:30:00,LONG,4511.3,4502.3,4520.3,TP,1,9.0
2026-01-09,19:30:00,2026-01-12,04:30:00,Monday,04:30:00,LONG,4500.8,4467.0,4534.6,TP,1,33.8
2026-01-13,19:30:00,2026-01-13,22:30:00,Tuesday,22:30:00,LONG,4629.3,4599.1,4659.5,SL,-1,-30.2
2026-01-14,08:30:00,2026-01-14,08:30:00,Wednesday,08:30:00,LONG,4631.5,4621.9,4641.1,SL,-1,-9.6
2026-01-14,12:30:00,2026-01-14,19:30:00,Wednesday,19:30:00,LONG,4644.6,4625.2,4664.0,SL,-1,-19.4
2026-01-15,10:30:00,2026-01-15,10:30:00,Thursday,10:30:00,SHORT,4590.7,4601.4,4580.0,SL,-1,-10.7
2026-01-20,10:30:00,2026-01-20,19:30:00,Tuesday,19:30:00,LONG,4672.3,4595.4,4749.2,TP,1,76.9
2026-01-22,00:30:00,2026-01-22,00:30:00,Thursday,00:30:00,LONG,4853.5,4822.6,4884.4,SL,-1,-30.9
2026-01-22,21:30:00,2026-01-23,00:30:00,Friday,00:30:00,LONG,4876.8,4826.4,4927.2,TP,1,50.4
2026-01-23,20:30:00,2026-01-23,21:30:00,Friday,21:30:00,LONG,4957.3,4933.5,4981.1,TP,1,23.8
2026-01-28,02:30:00,2026-01-28,12:30:00,Wednesday,12:30:00,LONG,5184.2,5096.2,5272.2,TP,1,88.0
2026-01-30,10:30:00,2026-01-30,13:30:00,Friday,13:30:00,SHORT,5222.0,5354.8,5089.2,TP,1,132.8
2026-01-30,18:30:00,2026-01-30,21:30:00,Friday,21:30:00,SHORT,5082.6,5175.6,4989.6,TP,1,93.0
2026-02-02,21:30:00,2026-02-03,04:30:00,Tuesday,04:30:00,SHORT,4638.0,4768.0,4508.0,SL,-1,-130.0
2026-02-03,17:30:00,2026-02-03,21:30:00,Tuesday,21:30:00,LONG,4941.9,4905.2,4978.6,TP,1,36.7
2026-02-03,21:30:00,2026-02-03,21:30:00,Tuesday,21:30:00,LONG,4971.2,4926.9,5015.5,TP,1,44.3
2026-02-03,13:30:00,2026-02-04,05:30:00,Wednesday,05:30:00,LONG,4956.0,4893.0,5019.0,TP,1,63.0
2026-02-04,02:30:00,2026-02-04,05:30:00,Wednesday,05:30:00,LONG,4980.0,4924.5,5035.5,TP,1,55.5
2026-02-04,21:30:00,2026-02-05,04:30:00,Thursday,04:30:00,SHORT,4909.0,5030.7,4787.3,SL,-1,-121.7
2026-02-05,15:30:00,2026-02-06,02:30:00,Friday,02:30:00,SHORT,4871.1,4937.1,4805.1,TP,1,66.0
2026-02-06,02:30:00,2026-02-06,04:30:00,Friday,04:30:00,SHORT,4814.6,4866.2,4763.0,TP,1,51.6
2026-02-06,19:30:00,2026-02-06,19:30:00,Friday,19:30:00,LONG,4961.0,4918.2,5003.8,SL,-1,-42.8
2026-02-05,08:30:00,2026-02-06,20:30:00,Friday,20:30:00,SHORT,4822.6,4982.1,4663.1,SL,-1,-159.5
2026-02-09,14:30:00,2026-02-09,14:30:00,Monday,14:30:00,LONG,5057.0,5023.9,5090.1,SL,-1,-33.1
2026-02-09,08:30:00,2026-02-09,21:30:00,Monday,21:30:00,LONG,5037.2,4989.3,5085.1,TP,1,47.9
2026-02-09,20:30:00,2026-02-09,21:30:00,Monday,21:30:00,LONG,5063.3,5023.8,5102.8,TP,1,39.5
2026-02-11,12:30:00,2026-02-11,12:30:00,Wednesday,12:30:00,LONG,5088.8,5073.6,5104.0,SL,-1,-15.2
2026-02-11,16:30:00,2026-02-11,17:30:00,Wednesday,17:30:00,LONG,5128.8,5086.0,5171.6,SL,-1,-42.8
2026-02-12,23:30:00,2026-02-13,04:30:00,Friday,04:30:00,SHORT,4959.9,5004.4,4915.4,TP,1,44.5
2026-02-14,00:30:00,2026-02-16,04:30:00,Monday,04:30:00,LONG,5058.9,5038.0,5079.8,SL,-1,-20.9
2026-02-17,14:30:00,2026-02-17,14:30:00,Tuesday,14:30:00,SHORT,4934.8,4949.4,4920.2,SL,-1,-14.6
2026-02-18,01:30:00,2026-02-18,04:30:00,Wednesday,04:30:00,SHORT,4895.2,4920.6,4869.8,TP,1,25.4
2026-02-17,19:30:00,2026-02-18,09:30:00,Wednesday,09:30:00,SHORT,4887.8,4953.0,4822.6,SL,-1,-65.2
2026-02-18,19:30:00,2026-02-18,20:30:00,Wednesday,20:30:00,LONG,4989.8,4962.9,5016.7,TP,1,26.9
2026-02-19,11:30:00,2026-02-19,11:30:00,Thursday,11:30:00,LONG,5017.6,5002.5,5032.7,TP,1,15.1
2026-02-20,14:30:00,2026-02-20,19:30:00,Friday,19:30:00,LONG,5050.6,5023.8,5077.4,TP,1,26.8
2026-02-20,19:30:00,2026-02-20,20:30:00,Friday,20:30:00,LONG,5068.7,5037.7,5099.7,SL,-1,-31.0
2026-02-23,06:30:00,2026-02-23,12:30:00,Monday,12:30:00,LONG,5188.5,5151.0,5226.0,SL,-1,-37.5
2026-02-23,20:30:00,2026-02-24,18:30:00,Tuesday,18:30:00,LONG,5221.9,5161.5,5282.3,SL,-1,-60.4
2026-02-24,19:30:00,2026-02-24,22:30:00,Tuesday,22:30:00,SHORT,5126.9,5180.1,5073.7,SL,-1,-53.2
2026-02-25,22:30:00,2026-02-26,01:30:00,Thursday,01:30:00,LONG,5233.6,5209.1,5258.1,SL,-1,-24.5
2026-02-27,20:30:00,2026-02-28,01:30:00,Saturday,01:30:00,LONG,5254.3,5230.6,5278.0,TP,1,23.7
2026-03-02,07:30:00,2026-03-02,12:30:00,Monday,12:30:00,LONG,5360.6,5315.3,5405.9,TP,1,45.3
2026-03-03,16:30:00,2026-03-03,16:30:00,Tuesday,16:30:00,SHORT,5246.1,5300.1,5192.1,TP,1,54.0
2026-03-04,01:30:00,2026-03-04,06:30:00,Wednesday,06:30:00,SHORT,5109.3,5161.5,5057.1,SL,-1,-52.2
2026-03-05,20:30:00,2026-03-05,23:30:00,Thursday,23:30:00,SHORT,5099.2,5139.2,5059.2,TP,1,40.0
2026-03-06,15:30:00,2026-03-06,18:30:00,Friday,18:30:00,SHORT,5091.4,5117.8,5065.0,SL,-1,-26.4
2026-03-06,18:30:00,2026-03-06,18:30:00,Friday,18:30:00,SHORT,5085.3,5105.8,5064.8,SL,-1,-20.5
2026-03-07,00:30:00,2026-03-09,03:30:00,Monday,03:30:00,LONG,5176.5,5147.9,5205.1,SL,-1,-28.6
2026-03-09,05:30:00,2026-03-09,10:30:00,Monday,10:30:00,SHORT,5050.0,5145.5,4954.5,SL,-1,-95.5
2026-03-10,01:30:00,2026-03-10,03:30:00,Tuesday,03:30:00,LONG,5154.7,5128.3,5181.1,SL,-1,-26.4
2026-03-10,11:30:00,2026-03-10,12:30:00,Tuesday,12:30:00,LONG,5188.2,5172.4,5204.0,SL,-1,-15.8
2026-03-10,04:30:00,2026-03-10,13:30:00,Tuesday,13:30:00,LONG,5163.0,5127.1,5198.9,TP,1,35.9
2026-03-10,18:30:00,2026-03-10,18:30:00,Tuesday,18:30:00,LONG,5198.9,5171.4,5226.4,TP,1,27.5
2026-03-11,06:30:00,2026-03-11,12:30:00,Wednesday,12:30:00,LONG,5227.0,5194.0,5260.0,SL,-1,-33.0
2026-03-10,07:30:00,2026-03-12,05:30:00,Thursday,05:30:00,LONG,5195.2,5134.0,5256.4,SL,-1,-61.2
2026-03-12,05:30:00,2026-03-12,05:30:00,Thursday,05:30:00,SHORT,5138.8,5163.9,5113.7,SL,-1,-25.1
2026-03-12,22:30:00,2026-03-12,22:30:00,Thursday,22:30:00,SHORT,5126.8,5144.3,5109.3,TP,1,17.5
2026-03-13,10:30:00,2026-03-13,11:30:00,Friday,11:30:00,SHORT,5105.5,5121.1,5089.9,TP,1,15.6
2026-03-16,04:30:00,2026-03-16,04:30:00,Monday,04:30:00,SHORT,5003.0,5029.9,4976.1,TP,1,26.9
2026-03-16,10:30:00,2026-03-16,11:30:00,Monday,11:30:00,SHORT,5016.0,5030.1,5001.9,SL,-1,-14.1
2026-03-16,12:30:00,2026-03-16,14:30:00,Monday,14:30:00,SHORT,5008.5,5039.8,4977.2,TP,1,31.3
2026-03-13,20:30:00,2026-03-18,15:30:00,Wednesday,15:30:00,SHORT,5039.3,5114.1,4964.5,TP,1,74.8
2026-03-18,16:30:00,2026-03-18,16:30:00,Wednesday,16:30:00,SHORT,4962.6,4996.4,4928.8,TP,1,33.8
2026-03-20,19:30:00,2026-03-20,20:30:00,Friday,20:30:00,SHORT,4613.1,4680.5,4545.7,TP,1,67.4
2026-03-25,04:30:00,2026-03-25,04:30:00,Wednesday,04:30:00,LONG,4492.3,4458.2,4526.4,TP,1,34.1
2026-03-25,16:30:00,2026-03-25,16:30:00,Wednesday,16:30:00,LONG,4561.3,4549.5,4573.1,TP,1,11.8
2026-03-26,11:30:00,2026-03-27,01:30:00,Friday,01:30:00,SHORT,4434.9,4518.7,4351.1,TP,1,83.8
2026-03-26,23:30:00,2026-03-27,01:30:00,Friday,01:30:00,SHORT,4372.5,4398.5,4346.5,SL,-1,-26.0
2026-03-27,20:30:00,2026-03-30,05:30:00,Monday,05:30:00,LONG,4545.5,4459.0,4632.0,SL,-1,-86.5
2026-03-30,11:30:00,2026-03-30,16:30:00,Monday,16:30:00,LONG,4557.4,4526.6,4588.2,TP,1,30.8
2026-03-31,19:30:00,2026-03-31,21:30:00,Tuesday,21:30:00,LONG,4640.0,4597.8,4682.2,TP,1,42.2
2026-04-02,10:30:00,2026-04-02,10:30:00,Thursday,10:30:00,SHORT,4683.8,4708.6,4659.0,TP,1,24.8
2026-04-02,14:30:00,2026-04-02,18:30:00,Thursday,18:30:00,SHORT,4641.6,4674.5,4608.7,TP,1,32.9
2026-04-06,05:30:00,2026-04-06,07:30:00,Monday,07:30:00,SHORT,4631.0,4678.4,4583.6,SL,-1,-47.4
2026-04-08,03:30:00,2026-04-08,03:30:00,Wednesday,03:30:00,LONG,4743.7,4723.0,4764.4,TP,1,20.7
2026-04-08,17:30:00,2026-04-08,17:30:00,Wednesday,17:30:00,LONG,4830.4,4806.4,4854.4,SL,-1,-24.0
2026-04-09,00:30:00,2026-04-09,15:30:00,Thursday,15:30:00,SHORT,4728.1,4769.8,4686.4,SL,-1,-41.7
2026-04-09,20:30:00,2026-04-10,07:30:00,Friday,07:30:00,LONG,4801.8,4772.5,4831.1,SL,-1,-29.3
2026-04-13,04:30:00,2026-04-13,05:30:00,Monday,05:30:00,SHORT,4665.2,4707.4,4623.0,SL,-1,-42.2
